ac_no,ac_name_x,regions,caste,locality,district,s_no,candidate_name,party,evm_votes,postal_votes,votes,vote_share,st_name,st_no,ac_name_y,constituency_code,position,total_votes,margin,margin_percent,vote_share_percent,margin_buckets_percent,margin_buckets_votes
94,Bellary City,Hyderabad - Karnataka,Lingayat,Urban,Bellary ,18,P CHAND BASHA,Independent,79,1,80,0.04,Karnataka,S10,Bellary,94,25.0,178350,,,0.044855620970002806,(>20),>20000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,2,E. TUKARAM,Indian National Congress,84839,384,85223,49.31,Karnataka,S10,Sandur,95,1.0,172833,35522.0,20.552787951375027,49.309449005687576,(>20),>20000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,4,SHILPA RAGHAVENDRA,Bharatiya Janata Party,49449,252,49701,28.76,Karnataka,S10,Sandur,95,2.0,172833,18326.0,10.603299138474712,28.756661054312545,(10-20),Between 10000 & 20000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,6,K.S. DIVAKAR,Kalyana Rajya Pragathi Paksha,31299,76,31375,18.15,Karnataka,S10,Sandur,95,3.0,172833,28758.0,16.6391834892642,18.15336191583783,(10-20),>20000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,5,N. SOMAPPA,Janata Dal  (Secular),2601,16,2617,1.51,Karnataka,S10,Sandur,95,4.0,172833,1552.0,0.8979766595499702,1.5141784265736289,(0-5),Between 1000 & 5000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,9,NOTA,None of the Above,1059,6,1065,0.62,Karnataka,S10,Sandur,95,5.0,172833,132.0,0.0763743035184253,0.6162017670236586,(0-5),Less than 1000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,3,SHAKUNTALA DEVI LAKSHMI PRIYA,Bahujan Samaj Party,927,6,933,0.54,Karnataka,S10,Sandur,95,6.0,172833,169.0,0.0977822522319233,0.5398274635052334,(0-5),Less than 1000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,1,K.R. KUMARASWAMY,Aam Aadmi Party,764,0,764,0.44,Karnataka,S10,Sandur,95,7.0,172833,171.0,0.09893943864886913,0.4420452112733101,(0-5),Less than 1000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,8,GEREGAL PAPAYYA,Independent,592,1,593,0.34,Karnataka,S10,Sandur,95,8.0,172833,31.0,0.017936389462660487,0.3431057726244409,(0-5),Less than 1000
95,Sandur,Hyderabad - Karnataka,ST,Rural,Bellary ,7,VEBA KUMARI,Karnataka Rashtra Samithi,561,1,562,0.33,Karnataka,S10,Sandur,95,9.0,172833,,,0.32516938316178046,(>20),>20000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,4,SRINIVAS N T,Indian National Congress,103899,854,104753,63.95,Karnataka,S10,Kudligi,96,1.0,163810,54350.0,33.17868262010866,63.947866430620834,(>20),>20000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,2,LOKESH. V. NAYAKA,Bharatiya Janata Party,49870,533,50403,30.77,Karnataka,S10,Kudligi,96,2.0,163810,47265.0,28.853549844331848,30.769183810512178,(>20),>20000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,1,PUJAR BHEEMAPPA,Janata Dal  (Secular),3109,29,3138,1.92,Karnataka,S10,Kudligi,96,3.0,163810,1625.0,0.99200293022404,1.9156339661803308,(0-5),Between 1000 & 5000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,6,H. VEERANNA,Communist Party of India,1500,13,1513,0.92,Karnataka,S10,Kudligi,96,4.0,163810,172.0,0.10499969476832915,0.9236310359562908,(0-5),Less than 1000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,3,SRINIVAS. N.,Aam Aadmi Party,1340,1,1341,0.82,Karnataka,S10,Kudligi,96,5.0,163810,423.0,0.2582259935290886,0.8186313411879617,(0-5),Less than 1000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,5,CHITTAR CHANNAVEERA,Karnataka Rashtra Samithi,917,1,918,0.56,Karnataka,S10,Kudligi,96,6.0,163810,114.0,0.06959282095110188,0.5604053476588731,(0-5),Less than 1000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,9,NOTA,None of the Above,799,5,804,0.49,Karnataka,S10,Kudligi,96,7.0,163810,202.0,0.12331359501861912,0.49081252670777115,(0-5),Less than 1000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,7,SHARANESHA. M.,Uttama Prajaakeeya Party,599,3,602,0.37,Karnataka,S10,Kudligi,96,8.0,163810,264.0,0.16116232220255172,0.3674989316891521,(0-5),Less than 1000
96,Kudligi,Hyderabad - Karnataka,ST,Rural,Vijaynagara,8,K. NAKULAPPA,Independent,338,0,338,0.21,Karnataka,S10,Kudligi,96,9.0,163810,,,0.20633660948660032,(>20),>20000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,1,N.Y.GOPALAKRISHNA,Indian National Congress,108769,690,109459,53.81,Karnataka,S10,Molakalmuru,97,1.0,203405,22149.0,10.88911285366633,53.81332808928001,(10-20),>20000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,2,S.THIPPESWAMY,Bharatiya Janata Party,86673,637,87310,42.92,Karnataka,S10,Molakalmuru,97,2.0,203405,85716.0,42.14055701678917,42.92421523561368,(>20),>20000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,4,VEERABHADRAPPA,Janata Dal  (Secular),1588,6,1594,0.78,Karnataka,S10,Molakalmuru,97,3.0,203405,33.0,0.016223789975664316,0.7836582188245126,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,11,NOTA,None of the Above,1550,11,1561,0.77,Karnataka,S10,Molakalmuru,97,4.0,203405,662.0,0.3254590595118114,0.7674344288488484,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,3,M.O.MANJUNATHA SWAMY NAYAKA,Bahujan Samaj Party,898,1,899,0.44,Karnataka,S10,Molakalmuru,97,5.0,203405,289.0,0.1420810697868784,0.4419753693370369,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,7,O.GOVINDA,Independent,610,0,610,0.3,Karnataka,S10,Molakalmuru,97,6.0,203405,27.0,0.013274009980088985,0.29989429955015856,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,10,K.P.HARISH KUMAR,Independent,580,3,583,0.29,Karnataka,S10,Molakalmuru,97,7.0,203405,34.0,0.01671541997492687,0.2866202895700695,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,8,N.MALLAIAH SWAMY,Independent,549,0,549,0.27,Karnataka,S10,Molakalmuru,97,8.0,203405,220.0,0.10815859983776209,0.2699048695951427,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,9,T.SHASHIKUMAR,Independent,329,0,329,0.16,Karnataka,S10,Molakalmuru,97,9.0,203405,61.0,0.029989429955015853,0.16174626975738057,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,6,MALLIKARJUNA.T,Karnataka Rashtra Samithi,267,1,268,0.13,Karnataka,S10,Molakalmuru,97,10.0,203405,25.0,0.012290749981563875,0.13175683980236474,(0-5),Less than 1000
97,Molakalmuru,Old Mysor,ST,Rural,Chitradurga ,5,S.T.HAREESH NAYAKA,Aam Aadmi Party,240,3,243,0.12,Karnataka,S10,Molakalmuru,97,11.0,203405,,,0.11946608982080086,(>20),>20000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,3,T. RAGHUMURTHY,Indian National Congress,67363,589,67952,38.16,Karnataka,S10,Challakere,98,1.0,178061,16450.0,9.23840706274816,38.16220284059957,(5-10),Between 10000 & 20000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,4,RAVISH KUMAR.M,Janata Dal  (Secular),51236,266,51502,28.92,Karnataka,S10,Challakere,98,2.0,178061,22354.0,12.554124710071267,28.923795777851414,(10-20),>20000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,7,K.T. KUMAR SWAMY,Independent,28928,220,29148,16.37,Karnataka,S10,Challakere,98,3.0,178061,6254.0,3.5122794997220055,16.369671067780143,(0-5),Between 5000 & 10000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,1,ANIL KUMAR. R,Bharatiya Janata Party,22737,157,22894,12.86,Karnataka,S10,Challakere,98,4.0,178061,19822.0,11.13214010928839,12.857391568058137,(10-20),Between 10000 & 20000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,2,MARAKKA,Aam Aadmi Party,3069,3,3072,1.73,Karnataka,S10,Challakere,98,5.0,178061,1433.0,0.8047803842503412,1.7252514587697474,(0-5),Between 1000 & 5000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,8,NOTA,None of the Above,1632,7,1639,0.92,Karnataka,S10,Challakere,98,6.0,178061,500.0,0.2808026462841386,0.9204710745194062,(0-5),Less than 1000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,5,C. BHOJARAJA,Karnataka Rashtra Samithi,1138,1,1139,0.64,Karnataka,S10,Challakere,98,7.0,178061,424.0,0.2381206440489495,0.6396684282352677,(0-5),Less than 1000
98,Challakere,Old Mysor,ST,Rural,Chitradurga ,6,ANJAMMA,Independent,713,2,715,0.4,Karnataka,S10,Challakere,98,8.0,178061,,,0.40154778418631815,(>20),>20000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,5,K.C.VEERENDRA PUPPY,Indian National Congress,120849,1172,122021,59.84,Karnataka,S10,Chitradurga,99,1.0,203906,53300.0,26.139495649956352,59.84178984434004,(>20),>20000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,2,G.H.THIPPA REDDY,Bharatiya Janata Party,67437,1284,68721,33.7,Karnataka,S10,Chitradurga,99,2.0,203906,63700.0,31.239885045069787,33.70229419438368,(>20),>20000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,4,G.RAGHU ACHAR,Janata Dal  (Secular),4973,48,5021,2.46,Karnataka,S10,Chitradurga,99,3.0,203906,2466.0,1.209380793110551,2.4624091493138995,(0-5),Between 1000 & 5000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,10,BALE KAI SRINIVASA H,Social Democratic Party Of India,2554,1,2555,1.25,Karnataka,S10,Chitradurga,99,4.0,203906,1207.0,0.5919394230674919,1.2530283562033486,(0-5),Between 1000 & 5000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,1,B.E.JAGADISH,Aam Aadmi Party,1343,5,1348,0.66,Karnataka,S10,Chitradurga,99,5.0,203906,653.0,0.320245603366257,0.6610889331358567,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,22,NOTA,None of the Above,685,10,695,0.34,Karnataka,S10,Chitradurga,99,6.0,203906,187.0,0.09170892470059734,0.3408433297695997,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,6,M.T.CHANDRANNA,Karnataka Rashtra Samithi,506,2,508,0.25,Karnataka,S10,Chitradurga,99,7.0,203906,103.0,0.0505134718939119,0.24913440506900236,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,21,DR|| H.K.S.SWAMY,Independent,403,2,405,0.2,Karnataka,S10,Chitradurga,99,8.0,203906,6.0,0.002942532343334674,0.1986209331750905,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,16,BHUTHARAJA.V.S.,Independent,399,0,399,0.2,Karnataka,S10,Chitradurga,99,9.0,203906,29.0,0.014222239659450922,0.1956784008317558,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,3,PRAKASH.N,Bahujan Samaj Party,369,1,370,0.18,Karnataka,S10,Chitradurga,99,10.0,203906,57.0,0.027954057261679405,0.1814561611723049,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,18,M.H.SHASHIDHAR,Independent,313,0,313,0.15,Karnataka,S10,Chitradurga,99,11.0,203906,90.0,0.044137985150020105,0.1535021039106255,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,20,SOUBHAGYA BASAVARAJAN,Independent,216,7,223,0.11,Karnataka,S10,Chitradurga,99,12.0,203906,6.0,0.002942532343334674,0.10936411876060538,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,12,R.GOPINATH,Independent,217,0,217,0.11,Karnataka,S10,Chitradurga,99,13.0,203906,15.0,0.007356330858336684,0.1064215864172707,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,15,M.A.BASAVARAJU,Independent,202,0,202,0.1,Karnataka,S10,Chitradurga,99,14.0,203906,53.0,0.02599236903278962,0.09906525555893403,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,11,GANESH,Independent,146,3,149,0.07,Karnataka,S10,Chitradurga,99,15.0,203906,3.0,0.001471266171667337,0.07307288652614441,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,14,P.S.PUTTASWAMY (SWAMY),Independent,144,2,146,0.07,Karnataka,S10,Chitradurga,99,16.0,203906,16.0,0.00784675291555913,0.07160162035447706,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,17,MOHAN KUMAR R,Independent,130,0,130,0.06,Karnataka,S10,Chitradurga,99,17.0,203906,23.0,0.01127970731611625,0.06375486743891794,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,9,K.S.VIJAYA,Sarvodaya Karnataka Paksha,106,1,107,0.05,Karnataka,S10,Chitradurga,99,18.0,203906,9.0,0.004413798515002011,0.052475160122801685,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,13,G.CHITRASHEKARAPPA,Independent,98,0,98,0.05,Karnataka,S10,Chitradurga,99,19.0,203906,4.0,0.0019616882288897826,0.048061361607799676,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,19,SURESH N,Independent,94,0,94,0.05,Karnataka,S10,Chitradurga,99,20.0,203906,1.0,0.0004904220572224457,0.04609967337890989,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,7,G.S.NAGARAJA,Karnataka Swabhimani Raithara Karmikara Party,93,0,93,0.05,Karnataka,S10,Chitradurga,99,21.0,203906,2.0,0.0009808441144448913,0.045609251321687444,(0-5),Less than 1000
99,Chitradurga,Old Mysor,Lingayat,Semi Urban,Chitradurga ,8,N.MANJAPPA,Samajwadi Party,91,0,91,0.04,Karnataka,S10,Chitradurga,99,22.0,203906,,,0.04462840720724255,(>20),>20000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,5,D.SUDHAKAR,Indian National Congress,91235,815,92050,46.02,Karnataka,S10,Hiriyur,100,1.0,200016,30322.0,15.159787217022638,46.02131829453644,(10-20),>20000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,2,K.POORNIMA,Bharatiya Janata Party,61235,493,61728,30.86,Karnataka,S10,Hiriyur,100,2.0,200016,23042.0,11.520078393728502,30.8615310775138,(10-20),>20000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,3,M.RAVEENDRAPPA,Janata Dal  (Secular),38415,271,38686,19.34,Karnataka,S10,Hiriyur,100,3.0,200016,37166.0,18.581513478921686,19.3414526837853,(10-20),>20000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,8,H.MAHESH,Kalyana Rajya Pragathi Paksha,1511,9,1520,0.76,Karnataka,S10,Hiriyur,100,4.0,200016,113.0,0.05649548036157108,0.7599392048636109,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,1,K T THIPPESWAMY,Aam Aadmi Party,1402,5,1407,0.7,Karnataka,S10,Hiriyur,100,5.0,200016,304.0,0.1519878409727222,0.7034437245020398,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,6,E PATHALINGAPPA,Uttama Prajaakeeya Party,1101,2,1103,0.55,Karnataka,S10,Hiriyur,100,6.0,200016,168.0,0.083993280537557,0.5514558835293176,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,4,N RANGASWAMY,Bahujan Samaj Party,931,4,935,0.47,Karnataka,S10,Hiriyur,100,7.0,200016,84.0,0.0419966402687785,0.4674626029917607,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,7,B.PUTTALINGAPPA,Republican Party of India (Athawale),851,0,851,0.43,Karnataka,S10,Hiriyur,100,8.0,200016,160.0,0.07999360051195904,0.4254659627229822,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,13,NOTA,None of the Above,690,1,691,0.35,Karnataka,S10,Hiriyur,100,9.0,200016,372.0,0.18598512119030478,0.3454723622110231,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,12,B.SHASHIKALA,Independent,319,0,319,0.16,Karnataka,S10,Hiriyur,100,10.0,200016,50.0,0.0249980001599872,0.15948724102071835,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,9,VINAY S,Karnataka Rashtra Samithi,268,1,269,0.13,Karnataka,S10,Hiriyur,100,11.0,200016,31.0,0.015498760099192066,0.13448924086073116,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,10,RANGAIAH.S,Independent,238,0,238,0.12,Karnataka,S10,Hiriyur,100,12.0,200016,19.0,0.009499240060795137,0.11899048076153906,(0-5),Less than 1000
100,Hiriyur,Old Mysor,OBC,Rural,Chitradurga ,11,N.O.RANGASWAMY,Independent,218,1,219,0.11,Karnataka,S10,Hiriyur,100,13.0,200016,,,0.10949124070074394,(>20),>20000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,1,B. G. GOVINDAPPA,Indian National Congress,79967,1083,81050,48.36,Karnataka,S10,Hosadurga,101,1.0,167580,32816.0,19.582289055973266,48.36496001909536,(10-20),>20000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,5,S. LINGAMURTHY,Bharatiya Janata Party,47527,707,48234,28.78,Karnataka,S10,Hosadurga,101,2.0,167580,27422.0,16.363527867287267,28.782670963122094,(10-20),>20000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,11,T. MANJUNATH,Independent,20572,240,20812,12.42,Karnataka,S10,Hosadurga,101,3.0,167580,10363.0,6.18391216135577,12.419143095834825,(5-10),Between 10000 & 20000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,9,GULIHATTI D. SHEKHAR,Independent,10387,62,10449,6.24,Karnataka,S10,Hosadurga,101,4.0,167580,8535.0,5.093089867525958,6.235230934479055,(5-10),Between 5000 & 10000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,2,THIPPESWAMY. M,Janata Dal  (Secular),1908,6,1914,1.14,Karnataka,S10,Hosadurga,101,5.0,167580,79.0,0.04714166368301707,1.1421410669530971,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,10,D. PANDURANGA GARAG,Independent,1822,13,1835,1.09,Karnataka,S10,Hosadurga,101,6.0,167580,805.0,0.4803675856307435,1.09499940327008,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,14,NOTA,None of the Above,1027,3,1030,0.61,Karnataka,S10,Hosadurga,101,7.0,167580,459.0,0.27389903329752957,0.6146318176393365,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,7,SUNIL KUMAR.S. TUMBINAKERE,Uttama Prajaakeeya Party,566,5,571,0.34,Karnataka,S10,Hosadurga,101,8.0,167580,183.0,0.1092015753669889,0.34073278434180687,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,13,M.S. SATHISH JANGAMA,Independent,388,0,388,0.23,Karnataka,S10,Hosadurga,101,9.0,167580,17.0,0.010144408640649243,0.23153120897481802,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,12,SHEKHARA NAIK M.R,Independent,371,0,371,0.22,Karnataka,S10,Hosadurga,101,10.0,167580,69.0,0.04117436448263516,0.22138680033416874,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,6,TANU CHIKKANNA YADAV,Karnataka Rashtra Samithi,302,0,302,0.18,Karnataka,S10,Hosadurga,101,11.0,167580,50.0,0.02983649600190954,0.1802124358515336,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,4,RAJU. N.V,Aam Aadmi Party,251,1,252,0.15,Karnataka,S10,Hosadurga,101,12.0,167580,16.0,0.00954767872061105,0.15037593984962408,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,3,THIMMAPPA.K,Bahujan Samaj Party,236,0,236,0.14,Karnataka,S10,Hosadurga,101,13.0,167580,100.0,0.05967299200381908,0.140828261129013,(0-5),Less than 1000
101,Hosadurga,Old Mysor,SC,Rural,Chitradurga ,8,B. GEETHANJALI,Independent,136,0,136,0.08,Karnataka,S10,Hosadurga,101,14.0,167580,,,0.08115526912519394,(>20),>20000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,3,M.CHANDRAPPA,Bharatiya Janata Party,87987,745,88732,45.02,Karnataka,S10,Holalkere,102,1.0,197079,5682.0,2.883107789262174,45.02356922858346,(0-5),Between 5000 & 10000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,1,H.ANJANEYA,Indian National Congress,82281,769,83050,42.14,Karnataka,S10,Holalkere,102,2.0,197079,63323.0,32.13076989430634,42.140461439321285,(>20),>20000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,10,Dr||. JAYASIMHA LOKANATH,Independent,19536,191,19727,10.01,Karnataka,S10,Holalkere,102,3.0,197079,18151.0,9.210012228598684,10.009691545014942,(5-10),Between 10000 & 20000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,2,S.R.INDRAJEET NAIK,Janata Dal  (Secular),1572,4,1576,0.8,Karnataka,S10,Holalkere,102,4.0,197079,417.0,0.2115902759806981,0.7996793164162596,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,14,NOTA,None of the Above,1155,4,1159,0.59,Karnataka,S10,Holalkere,102,5.0,197079,505.0,0.2562424205521644,0.5880890404355614,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,12,MANJUNATHA SWAMY.T,Independent,652,2,654,0.33,Karnataka,S10,Holalkere,102,6.0,197079,92.0,0.046681787506532915,0.33184661988339703,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,4,K.N.DODDOTTEPPA,Bahujan Samaj Party,562,0,562,0.29,Karnataka,S10,Holalkere,102,7.0,197079,33.0,0.01674455421429985,0.2851648323768641,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,9,RAJU.E,Uttama Prajaakeeya Party,526,3,529,0.27,Karnataka,S10,Holalkere,102,8.0,197079,202.0,0.10249696822086575,0.26842027816256425,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,11,MAHESH KUMAR M.P,Independent,327,0,327,0.17,Karnataka,S10,Holalkere,102,9.0,197079,61.0,0.030952054759766385,0.16592330994169852,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,13,HANUMANTHAPPA.D,Independent,266,0,266,0.13,Karnataka,S10,Holalkere,102,10.0,197079,96.0,0.04871143044159956,0.13497125518193212,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,5,MAHANTHESH.C.U.,Aam Aadmi Party,170,0,170,0.09,Karnataka,S10,Holalkere,102,11.0,197079,39.0,0.01978901861689982,0.08625982474033256,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,6,P.S.JAYAPPA,Samajwadi Party,131,0,131,0.07,Karnataka,S10,Holalkere,102,12.0,197079,22.0,0.011163036142866565,0.06647080612343273,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,8,M.S.RAGHUVEERA VARMA,Karnataka Rashtra Samithi,109,0,109,0.06,Karnataka,S10,Holalkere,102,13.0,197079,22.0,0.011163036142866565,0.05530776998056617,(0-5),Less than 1000
102,Holalkere,Old Mysor,SC,Rural,Chitradurga ,7,H.PRAKASH,Jai Maha Bharath Party,87,0,87,0.04,Karnataka,S10,Holalkere,102,14.0,197079,,,0.0441447338376996,(>20),>20000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,2,B.DEVENDRAPPA,Indian National Congress,50327,438,50765,32.44,Karnataka,S10,Jagalur,103,1.0,156483,874.0,0.558527124352166,32.44122364729715,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,3,S.V.RAMACHANDRA,Bharatiya Janata Party,49491,400,49891,31.88,Karnataka,S10,Jagalur,103,2.0,156483,449.0,0.2869321268124972,31.882696522944986,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,11,H.P.RAJESH,Independent,48923,519,49442,31.6,Karnataka,S10,Jagalur,103,3.0,156483,47446.0,30.320226478275597,31.595764396132488,(>20),>20000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,12,NOTA,None of the Above,1994,2,1996,1.28,Karnataka,S10,Jagalur,103,4.0,156483,24.0,0.015337129272828359,1.2755379178568917,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,1,MALLAPURA DEVARAJ,Janata Dal  (Secular),1965,7,1972,1.26,Karnataka,S10,Jagalur,103,5.0,156483,1103.0,0.70486889949707,1.2602007885840634,(0-5),Between 1000 & 5000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,9,BHEEMAPPA.G.N,Independent,868,1,869,0.56,Karnataka,S10,Jagalur,103,6.0,156483,184.0,0.11758465775835074,0.5553318890869935,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,10,RAGHAVENDRA K R,Independent,682,3,685,0.44,Karnataka,S10,Jagalur,103,7.0,156483,318.0,0.20321696286497576,0.43774723132864274,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,4,G.SWAMY,Samajwadi Party,367,0,367,0.23,Karnataka,S10,Jagalur,103,8.0,156483,218.0,0.13931225756152427,0.23453026846366698,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,5,P.AJJAYYA,Independent,147,2,149,0.1,Karnataka,S10,Jagalur,103,9.0,156483,9.0,0.005751423477310634,0.09521801090214273,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,8,NAGARAJA.M,Independent,138,2,140,0.09,Karnataka,S10,Jagalur,103,10.0,156483,26.0,0.016615223378897388,0.08946658742483209,(0-5),Less than 1000
103,Jagalur,Central Karnataka,ST,Rural,Davangere ,6,D.THIPPESWAMY,Independent,114,0,114,0.07,Karnataka,S10,Jagalur,103,11.0,156483,21.0,0.013419988113724815,0.0728513640459347,(0-5),Less than 1000
