ac_no,ac_name_x,regions,caste,locality,district,s_no,candidate_name,party,evm_votes,postal_votes,votes,vote_share,st_name,st_no,ac_name_y,constituency_code,position,total_votes,margin,margin_percent,vote_share_percent,margin_buckets_percent,margin_buckets_votes
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,15,NOTA,None of the Above,998,3,1001,0.65,Karnataka,S10,Kundgol,70,5,155086,224,0.14443599,0.645448332,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,13,SHIVANAGOUDA BASANAGOUDA KURATTI,Independent,776,1,777,0.5,Karnataka,S10,Kundgol,70,6,155086,157,0.101234154,0.501012342,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,2,NIRANJANAYYA RUDRAYYA MANAKATTIMATH,Aam Aadmi Party,618,2,620,0.4,Karnataka,S10,Kundgol,70,7,155086,363,0.234063681,0.399778188,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,12,VIRUPAKSHAGOUDA NAGANAGOUDA FAKKIRAGOUDRA,Independent,256,1,257,0.17,Karnataka,S10,Kundgol,70,8,155086,55,0.035464194,0.165714507,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,5,YELLAPPA HANAMAPPA DABAGONDI,Kalyana Rajya Pragathi Paksha,202,0,202,0.13,Karnataka,S10,Kundgol,70,9,155086,8,0.005158428,0.130250313,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,8,GANGADHAR SHIVARADDI KHANDEGOUDRU,Independent,194,0,194,0.13,Karnataka,S10,Kundgol,70,10,155086,66,0.042557033,0.125091885,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,10,MALLIKARJUN  KALLAPPA TOTAGER,Independent,127,1,128,0.08,Karnataka,S10,Kundgol,70,11,155086,30,0.019344106,0.082534852,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,11,MAHAMMADAHANIPH RAJESAB  KARADI,Independent,98,0,98,0.06,Karnataka,S10,Kundgol,70,12,155086,19,0.012251267,0.063190746,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,9,CHANDAPEER HAJARESAB BANKAPUR,Independent,79,0,79,0.05,Karnataka,S10,Kundgol,70,13,155086,11,0.007092839,0.050939479,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,6,SURESH KURABAGATTI,Karnataka Rashtra Samithi,68,0,68,0.04,Karnataka,S10,Kundgol,70,14,155086,4,0.002579214,0.04384664,(0-5),Less than 1000
70,Kundgol,Maharashtra - Karnataka,Kuruba,Rural,Dharwad / Hubbali,7,KUTBUDDIN IMAMASAB BELAGALI,Independent,64,0,64,0.04,Karnataka,S10,Kundgol,70,15,155086,,,0.041267426,(>20),>20000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,3,VINAY KULKARNI,Indian National Congress,88660,673,89333,53.92,Karnataka,S10,Dharwad,71,1,165663,18037,10.88776613,53.92453354,(10-20),Between 10000 & 20000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,1,AMRUT AYYAPPA DESAI,Bharatiya Janata Party,70546,750,71296,43.04,Karnataka,S10,Dharwad,71,2,165663,69775,42.11863844,43.03676741,(>20),>20000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,12,NOTA,None of the Above,1510,11,1521,0.92,Karnataka,S10,Dharwad,71,3,165663,600,0.362181054,0.918128973,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,2,MANJUNATH LAXMAPPA HAGEDAR,Janata Dal (Secular),914,7,921,0.56,Karnataka,S10,Dharwad,71,4,165663,42,0.025352674,0.555947918,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,10,SHAKEEL ABDULSATTAR DODVAD,Independent,877,2,879,0.53,Karnataka,S10,Dharwad,71,5,165663,220,0.13279972,0.530595245,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,4,PRAVEEN SANGANGOUD PATIL,Uttama Prajaakeeya Party,658,1,659,0.4,Karnataka,S10,Dharwad,71,6,165663,409,0.246886752,0.397795525,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,11,SHASHIKIRAN NADAKATTI,Independent,249,1,250,0.15,Karnataka,S10,Dharwad,71,7,165663,4,0.00241454,0.150908773,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,5,MADHULATA GOUDAR,Socialist Unity Centre Of India (COMMUNIST),245,1,246,0.15,Karnataka,S10,Dharwad,71,8,165663,8,0.004829081,0.148494232,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,9,KANTIMATH RAJASHEKHARAYYA VIRUPAKSHAYYA,Independent,237,1,238,0.14,Karnataka,S10,Dharwad,71,9,165663,109,0.065796225,0.143665152,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,8,ANNA MANJU MANGALAGATTI,Independent,128,1,129,0.08,Karnataka,S10,Dharwad,71,10,165663,1,0.000603635,0.077868927,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,6,SATTEVVA JAMANAL,Kalyana Rajya Pragathi Paksha,126,2,128,0.08,Karnataka,S10,Dharwad,71,11,165663,65,0.039236281,0.077265292,(0-5),Less than 1000
71,Dharwad,Maharashtra - Karnataka,Lingayat,Semi Urban,Dharwad / Hubbali,7,SIDDU BAGUR,Karnataka Rashtra Samithi,62,1,63,0.04,Karnataka,S10,Dharwad,71,12,165663,,,0.038029011,(>20),>20000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,2,ABBAYYA PRASAD,Indian National Congress,85181,245,85426,57.47,Karnataka,S10,Hubli-Dharwad-East,72,1,148640,32370,21.77744887,57.47174381,(>20),>20000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,1,Dr. KRANTHI KIRAN,Bharatiya Janata Party,52877,179,53056,35.69,Karnataka,S10,Hubli-Dharwad-East,72,2,148640,47412,31.89720129,35.69429494,(>20),>20000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,6,DURGAPPA KASHAPPA BIJAWAD,All India Majlis-E-Ittehadul Muslimeen,5640,4,5644,3.8,Karnataka,S10,Hubli-Dharwad-East,72,3,148640,4284,2.882131324,3.797093649,(0-5),Between 1000 & 5000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,8,GUNTRAL VIJAY MAHADEVAPPA,Social Democratic Party Of India,1359,1,1360,0.91,Karnataka,S10,Hubli-Dharwad-East,72,4,148640,460,0.309472551,0.914962325,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,4,HALAHARAVI VEERABADRAPPA,Janata Dal (Secular),893,7,900,0.61,Karnataka,S10,Hubli-Dharwad-East,72,5,148640,102,0.068622174,0.605489774,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,12,NOTA,None of the Above,797,1,798,0.54,Karnataka,S10,Hubli-Dharwad-East,72,6,148640,230,0.154736276,0.5368676,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,3,BASAVARAJ TERDAL,Aam Aadmi Party,564,4,568,0.38,Karnataka,S10,Hubli-Dharwad-East,72,7,148640,213,0.143299247,0.382131324,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,11,VENKAPPA F SIDDANATH,Independent,355,0,355,0.24,Karnataka,S10,Hubli-Dharwad-East,72,8,148640,144,0.096878364,0.238832078,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,9,SHOBHA PALAVAI,Kalyana Rajya Pragathi Paksha,210,1,211,0.14,Karnataka,S10,Hubli-Dharwad-East,72,9,148640,66,0.044402583,0.141953714,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,10,DEVENDRA.B.LINGADAL,Independent,143,2,145,0.1,Karnataka,S10,Hubli-Dharwad-East,72,10,148640,55,0.037002153,0.09755113,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,5,CHANDRAKANTH HANJAGI,Karnataka Rashtra Samithi,90,0,90,0.06,Karnataka,S10,Hubli-Dharwad-East,72,11,148640,3,0.002018299,0.060548977,(0-5),Less than 1000
72,Hubli-dharwad-East,Maharashtra - Karnataka,SC,Urban,Dharwad / Hubbali,7,LAXMAN MORAB,Hindustan Janta Party Secular,87,0,87,0.06,Karnataka,S10,Hubli-Dharwad-East,72,12,148640,,,0.058530678,(>20),>20000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,2,MAHESH TENGINAKAI,Bharatiya Janata Party,94408,656,95064,59.27,Karnataka,S10,Hubli-Dharwad-Central,73,1,160401,34289,21.37704877,59.26646343,(>20),>20000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,1,JAGADISH SHETTAR,Indian National Congress,60355,420,60775,37.89,Karnataka,S10,Hubli-Dharwad-Central,73,2,160401,59524,37.10949433,37.88941465,(>20),>20000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,17,NOTA,None of the Above,1243,8,1251,0.78,Karnataka,S10,Hubli-Dharwad-Central,73,3,160401,738,0.460096882,0.779920325,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,5,MAHANTAWODEYAR SIDDALINGESHWARGOUDA,Janata Dal (Secular),510,3,513,0.32,Karnataka,S10,Hubli-Dharwad-Central,73,4,160401,19,0.011845313,0.319823442,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,16,BADNI HEMARAJ  ADIVEPPA,Independent,494,0,494,0.31,Karnataka,S10,Hubli-Dharwad-Central,73,5,160401,26,0.016209375,0.30797813,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,4,VIKAS SOPPIN,Aam Aadmi Party,466,2,468,0.29,Karnataka,S10,Hubli-Dharwad-Central,73,6,160401,33,0.020573438,0.291768755,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,6,SHIVARAJ.K. SHIVANAGOUDRA,Uttama Prajaakeeya Party,432,3,435,0.27,Karnataka,S10,Hubli-Dharwad-Central,73,7,160401,67,0.041770313,0.271195317,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,3,REVANASIDDAPPA.M. HOSAMANI (DESAI),Bahujan Samaj Party,366,2,368,0.23,Karnataka,S10,Hubli-Dharwad-Central,73,8,160401,68,0.042393751,0.229425004,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,15,SAULAM JOSEPH,Independent,299,1,300,0.19,Karnataka,S10,Hubli-Dharwad-Central,73,9,160401,174,0.108478127,0.187031253,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,14,BADANGKAR SABAJI,Independent,126,0,126,0.08,Karnataka,S10,Hubli-Dharwad-Central,73,10,160401,5,0.003117188,0.078553126,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,8,RAGHAVENDRA PRAKASH KATHARE,Hindustan Janta Party Secular,119,2,121,0.08,Karnataka,S10,Hubli-Dharwad-Central,73,11,160401,12,0.00748125,0.075435939,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,7,MEGHARAJ S/O MAREPPA HIREMANI,Lok Shakti,109,0,109,0.07,Karnataka,S10,Hubli-Dharwad-Central,73,12,160401,2,0.001246875,0.067954689,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,12,MAULALI RAJESAB SANSHI,Independent,107,0,107,0.07,Karnataka,S10,Hubli-Dharwad-Central,73,13,160401,10,0.006234375,0.066707814,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,13,RAJU ANANTSA  NAIKWADI,Independent,97,0,97,0.06,Karnataka,S10,Hubli-Dharwad-Central,73,14,160401,35,0.021820313,0.060473438,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,10,SHAILENDRA PATIL,Karnataka Rashtra Samithi,62,0,62,0.04,Karnataka,S10,Hubli-Dharwad-Central,73,15,160401,2,0.001246875,0.038653126,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,9,S. S. PATIL,Karnataka Janaseve Party,60,0,60,0.04,Karnataka,S10,Hubli-Dharwad-Central,73,16,160401,9,0.005610938,0.037406251,(0-5),Less than 1000
73,Hubli-dharwad-Central,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,11,KALAL TAKAPPA S/O YALLAPPA,Independent,51,0,51,0.03,Karnataka,S10,Hubli-Dharwad-Central,73,17,160401,,,0.031795313,(>20),>20000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,1,ARVIND BELLAD,Bharatiya Janata Party,100276,1134,101410,59.45,Karnataka,S10,Hubli-Dharwad-West,74,1,170567,38693,22.68492733,59.45464246,(>20),>20000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,4,DEEPAK CHINCHORE,Indian National Congress,62147,570,62717,36.77,Karnataka,S10,Hubli-Dharwad-West,74,2,170567,60909,35.70972111,36.76971513,(>20),>20000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,16,NOTA,None of the Above,1789,19,1808,1.06,Karnataka,S10,Hubli-Dharwad-West,74,3,170567,613,0.359389565,1.05999402,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,3,GURURAJ ISTALINGAPPA HUNASIMARAD,Janata Dal (Secular),1174,21,1195,0.7,Karnataka,S10,Hubli-Dharwad-West,74,4,170567,411,0.24096103,0.700604455,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,2,ARAVIND. M.,Aam Aadmi Party,780,4,784,0.46,Karnataka,S10,Hubli-Dharwad-West,74,5,170567,4,0.00234512,0.459643425,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,10,BASAVARAJ MALAKARI,Independent,778,2,780,0.46,Karnataka,S10,Hubli-Dharwad-West,74,6,170567,354,0.207543077,0.457298305,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,9,SANTOSH NANDUR,Uttama Prajaakeeya Party,424,2,426,0.25,Karnataka,S10,Hubli-Dharwad-West,74,7,170567,133,0.077975224,0.249755228,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,13,DARAGAD RAJESAB MOULASAB,Independent,292,1,293,0.17,Karnataka,S10,Hubli-Dharwad-West,74,8,170567,22,0.012898157,0.171780004,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,15,SHIVRAJ MAKADAWALE,Independent,269,2,271,0.16,Karnataka,S10,Hubli-Dharwad-West,74,9,170567,27,0.015829557,0.158881847,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,5,VADIRAJ MADHUSUDHAN MANNARI (PANDURANGI),All India Hindustan Congress Party,244,0,244,0.14,Karnataka,S10,Hubli-Dharwad-West,74,10,170567,81,0.04748867,0.14305229,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,14,SHIDARAYA. M. KENCHANNAVAR,Independent,161,2,163,0.1,Karnataka,S10,Hubli-Dharwad-West,74,11,170567,44,0.025796315,0.09556362,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,12,MOHAMMED ISMAIL  MUKTI,Independent,119,0,119,0.07,Karnataka,S10,Hubli-Dharwad-West,74,12,170567,4,0.00234512,0.069767306,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,6,M.D. ROTTIGAWAD  (M.D.R),Karnataka Rashtra Samithi,114,1,115,0.07,Karnataka,S10,Hubli-Dharwad-West,74,13,170567,11,0.006449079,0.067422186,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,8,SAROJA. F. NAGENDRAGAD.,Indian Movement Party,100,4,104,0.06,Karnataka,S10,Hubli-Dharwad-West,74,14,170567,33,0.019347236,0.060973107,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,7,VINOD DASHARATH GHODKE,"Proutist Bloc, India",71,0,71,0.04,Karnataka,S10,Hubli-Dharwad-West,74,15,170567,4,0.00234512,0.041625871,(0-5),Less than 1000
74,Hubli-dharwad- West,Maharashtra - Karnataka,Lingayat,Urban,Dharwad / Hubbali,11,BHANUBEE SHAIKH URF HOSAMANI,Independent,65,2,67,0.04,Karnataka,S10,Hubli-Dharwad-West,74,16,170567,,,0.039280752,(>20),>20000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,4,SANTOSH.S.LAD,Indian National Congress,85529,232,85761,52.86,Karnataka,S10,Kalghatgi,75,1,162253,14357,8.848526684,52.85634164,(5-10),Between 10000 & 20000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,1,CHABBI NAGARAJ,Bharatiya Janata Party,71157,247,71404,44.01,Karnataka,S10,Kalghatgi,75,2,162253,70267,43.3070575,44.00781496,(>20),>20000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,13,NOTA,None of the Above,1136,1,1137,0.7,Karnataka,S10,Kalghatgi,75,3,162253,246,0.15161507,0.700757459,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,3,VEERAPPA BASAPPA SHEEGIGATTI,Janata Dal (Secular),889,2,891,0.55,Karnataka,S10,Kalghatgi,75,4,162253,216,0.133125428,0.549142389,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,10,BASAVARAJ DODAMANI,Independent,674,1,675,0.42,Karnataka,S10,Kalghatgi,75,5,162253,50,0.030816071,0.416016961,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,5,CHANDRASHEKHAR.S.MATHAD,Karnataka Rashtra Samithi,625,0,625,0.39,Karnataka,S10,Kalghatgi,75,6,162253,126,0.077656499,0.38520089,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,2,MANJUNATH JAKKANNAVAR,Aam Aadmi Party,498,1,499,0.31,Karnataka,S10,Kalghatgi,75,7,162253,110,0.067795357,0.307544391,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,12,SHANKAR NINGAPPA HUDDAR,Independent,389,0,389,0.24,Karnataka,S10,Kalghatgi,75,8,162253,134,0.082587071,0.239749034,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,9,G BASAVARAJ,Independent,255,0,255,0.16,Karnataka,S10,Kalghatgi,75,9,162253,11,0.006779536,0.157161963,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,6,BASAVALINGAPPA IRAPPA BUGADI,Uttama Prajaakeeya Party,241,3,244,0.15,Karnataka,S10,Kalghatgi,75,10,162253,65,0.040060893,0.150382427,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,11,BASAVARAJ GANGAPPA SANGANNAVAR,Independent,179,0,179,0.11,Karnataka,S10,Kalghatgi,75,11,162253,64,0.039444571,0.110321535,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,8,BUDANKHAN.M.M,Indian Movement Party,115,0,115,0.07,Karnataka,S10,Kalghatgi,75,12,162253,36,0.022187571,0.070876964,(0-5),Less than 1000
75,Kalghatgi,Maharashtra - Karnataka,Lingayat,Rural,Dharwad / Hubbali,7,MALLIKA,"Proutist Bloc, India",79,0,79,0.05,Karnataka,S10,Kalghatgi,75,13,162253,,,0.048689392,(>20),>20000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,2,DESHPANDE RAGHUNATH,Indian National Congress,56912,328,57240,40.08,Karnataka,S10,Haliyal,76,1,142827,3623,2.53663523,40.07645613,(0-5),Between 1000 & 5000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,5,SUNIL HEGADE,Bharatiya Janata Party,53328,289,53617,37.54,Karnataka,S10,Haliyal,76,2,142827,24803,17.36576418,37.5398209,(10-20),>20000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,1,GHOTNEKAR SHRIKANTH LAKSHMAN,Janata Dal (Secular),28682,132,28814,20.17,Karnataka,S10,Haliyal,76,3,142827,27873,19.51521771,20.17405673,(10-20),>20000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,10,NOTA,None of the Above,935,6,941,0.66,Karnataka,S10,Haliyal,76,4,142827,460,0.322067956,0.658839015,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,4,GURUDIPASING HARBANSSING SANDHU,Aam Aadmi Party,481,0,481,0.34,Karnataka,S10,Haliyal,76,5,142827,4,0.002800591,0.336771059,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,6,B G S,Karnataka Rashtra Samithi,475,2,477,0.33,Karnataka,S10,Haliyal,76,6,142827,25,0.017503693,0.333970468,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,3,MANNURAPPA KALLAPPA JARI,Bahujan Samaj Party,448,4,452,0.32,Karnataka,S10,Haliyal,76,7,142827,1,0.000700148,0.316466774,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,9,JAHANGIR BABA KHAN,Independent,451,0,451,0.32,Karnataka,S10,Haliyal,76,8,142827,259,0.181338262,0.315766627,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,7,MALLAYYA GANGAYYA HIREMATH,Uttama Prajaakeeya Party,188,4,192,0.13,Karnataka,S10,Haliyal,76,9,142827,30,0.021004432,0.134428364,(0-5),Less than 1000
76,Haliyal,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,8,ELIYAS KATI,Independent,162,0,162,0.11,Karnataka,S10,Haliyal,76,10,142827,,,0.113423932,(>20),>20000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,4,SATISH KRISHNA SAIL,Indian National Congress,76305,1140,77445,47.15,Karnataka,S10,Karwar,77,1,164267,2138,1.301539567,47.1458053,(0-5),Between 1000 & 5000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,3,ROOPALI SANTOSH NAIK,Bharatiya Janata Party,73890,1417,75307,45.84,Karnataka,S10,Karwar,77,2,164267,72389,44.06788947,45.84426574,(>20),>20000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,2,CHAITRA CHANDRAHAS KOTHARKAR,Janata Dal (Secular),2864,54,2918,1.78,Karnataka,S10,Karwar,77,3,164267,683,0.415786494,1.776376265,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,9,BHAT GANGADHAR,Independent,2141,94,2235,1.36,Karnataka,S10,Karwar,77,4,164267,462,0.281249429,1.360589772,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,12,NOTA,None of the Above,1756,17,1773,1.08,Karnataka,S10,Karwar,77,5,164267,391,0.238027114,1.079340342,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,1,ASHISH PRABHAKAR GAONKAR,Aam Aadmi Party,1367,15,1382,0.84,Karnataka,S10,Karwar,77,6,164267,687,0.418221554,0.841313228,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,5,VINAYAK MANGESH NAIK,Karnataka Rashtra Samithi,687,8,695,0.42,Karnataka,S10,Karwar,77,7,164267,45,0.027394425,0.423091674,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,10,MUKUND MADHU HULSWAR,Independent,632,18,650,0.4,Karnataka,S10,Karwar,77,8,164267,125,0.076095625,0.395697249,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,11,HOSBANNA KRISHNA NAYAK,Independent,511,14,525,0.32,Karnataka,S10,Karwar,77,9,164267,62,0.03774343,0.319601624,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,8,NAGARAJ A. SHIRALI,Independent,457,6,463,0.28,Karnataka,S10,Karwar,77,10,164267,3,0.001826295,0.281858194,(0-5),Less than 1000
77,Karwar,Karawali Coastal & Hills,Maratha,Semi Urban,Uttara Kannada ,6,KUMAR SOMKANT NAIK,Independent,457,3,460,0.28,Karnataka,S10,Karwar,77,11,164267,46,0.02800319,0.280031899,(0-5),Less than 1000
